b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
452824833714552832,2014-04-06 15:07:08,0,"b""@JDR1024 Yes they've spend $2.5 bil of the current $8 bil program.""",neg,0.2066,0.7934,2014-04-07
452823449258717184,2014-04-06 15:01:38,0,b'@davidmoble Quality staples play just not cheap. Prefer the restructuring catalysts for $PG.',neg,0.0719,0.9281,2014-04-07
452823070823428097,2014-04-06 15:00:07,0,b'@dhunterllc Decel comps/higher coffee px limit upside NT in $SBUX but like it below 70 w/low x. Like $C long term but few catalysts NT.',neg,0.156,0.844,2014-04-07
452820854985228288,2014-04-06 14:51:19,1,"b""RT @RiskReversal: Join me &amp; Stephanie_Link for Webinar Apr 8th @ 4:30, will detail options strategies on @jimcramer 's AAP Portfolio...""",pos,0.8793,0.1207,2014-04-07
452208675688812544,2014-04-04 22:18:44,0,b'@KymLang Shoot me an email if you want to chat:  Stephanie.link@thestreet.com.',pos,0.5562,0.4438,2014-04-05
452207753059385344,2014-04-04 22:15:04,0,b'@KymLang any interest in writing for us?  think your work is great.',pos,0.5526,0.4474,2014-04-05
452201658303254528,2014-04-04 21:50:51,0,"b""Barron's on board $APC - nice to have the company http://t.co/g2JO4QJyd2""",pos,0.9722,0.0278,2014-04-05
452187728046981120,2014-04-04 20:55:30,0,b'@RavensTide thank you! agree.',neg,0.256,0.744,2014-04-05
452184574681174016,2014-04-04 20:42:58,0,"b""RT @FastMoneyLydia: As usual Stephanie_Link wins the debate  RT @PatriciaMartell: Who's the @CNBCFastMoney golfer? We're asking the pros...""",neg,0.2504,0.7496,2014-04-05
452125112293412865,2014-04-04 16:46:41,1,b'@RedSquare27 like them all.  put $GM in my playbook last nite. not buying $FB or $CELG just yet.  picked at $NOW. read AAP notes.',neg,0.0316,0.9684,2014-04-05
452112319636848641,2014-04-04 15:55:51,0,"b'@trinh_pham13 all different:  $APC laggard/qual assets/fastest growth of 3, $OXY still has to execute sales, $COP great yield slow growth.'",neg,0.4714,0.5286,2014-04-05
452109208612536320,2014-04-04 15:43:29,0,b'@PaulaDeVirginia Charitable trust only does stocks - LONG.  We have a new options service against AAP stock recs w/Dan Nathan.',pos,0.8874,0.1126,2014-04-05
452108988705144833,2014-04-04 15:42:37,0,b'@trinh_pham13 different animal - E&amp;Ps vs Integrateds.  I think you get a re-rate on it and catch up vs $EOG $NBL. trimming $NBL.',neg,0.2682,0.7318,2014-04-05
452095775716425728,2014-04-04 14:50:07,0,"b""@CraigScott31 have said that for a while.  we've been adding on the p/b.""",neg,0.111,0.889,2014-04-05
452086599472672768,2014-04-04 14:13:39,0,b'thank you! RT @Dan_Passarelli: #FF Some good #options trading resources @TheStreet @CondorOptions @JohnLothian Stephanie_Link...',pos,0.9976,0.0024,2014-04-05
452064574670667776,2014-04-04 12:46:08,0,"b""@trader_twaves it's lagged for 2 years! overhang is removed.  it plays catch up quickly given their assets.""",pos,0.9707,0.0293,2014-04-05
452064138282692608,2014-04-04 12:44:24,0,b'@OracleofWallSt the stock really has jumped too.  I am not a fan - too many investments and little operating leverage.',neg,0.2526,0.7474,2014-04-05
452064005952405504,2014-04-04 12:43:52,0,b'@Derekjohnsonjpm like/prefer the semi cap equip names but if $AAPL does in fact release the new prods in back half $BRCM prob works.',neg,0.0567,0.9433,2014-04-05
452063693426409472,2014-04-04 12:42:38,0,b'@MJP_13 I like WDAY but prefer NOW which is a little more off the radar.  Both got crushed yesterday on high flyer sell off.  We net buyers.',neg,0.3592,0.6408,2014-04-05
452063496457707520,2014-04-04 12:41:51,0,b'@ianfirestone still like it - a wild one. was upgraded today.',pos,0.8342,0.1658,2014-04-05
452063410491244544,2014-04-04 12:41:30,0,b'@marco0615_fcp16 I agree - very cheap and restructuring story.',neg,0.1365,0.8635,2014-04-05
452063343587909633,2014-04-04 12:41:14,0,b'@gulpher thank you',pos,0.508,0.492,2014-04-05
452031640412618752,2014-04-04 10:35:16,0,"b""@hightideSC email me - we'll get the best price.  Stephanie.link@thestreet.com""",pos,0.9492,0.0508,2014-04-05
452031520036114432,2014-04-04 10:34:47,1,b'@amishbychoice Put it in my playbook playoffs yesterday.  Took out $HOT.',neg,0.0829,0.9171,2014-04-05
452031429124579328,2014-04-04 10:34:25,3,b'$APC u/g to overweight following Tronox decision.  Even w/the move yesterday has lagged sector for 2 yrs. Overhang removed. Target $129.',neg,0.1288,0.8712,2014-04-05
452031049263235073,2014-04-04 10:32:55,2,b'Evercore u/g $NOW to overweight following the pullback in shares.  Sizable growth story at a more reasonable price.',pos,0.9899,0.0101,2014-04-05
451889931632508928,2014-04-04 01:12:10,4,b'March ACT prelim truck data shows another pos month w/ Class 8 + 24% y/y &amp; Class 5-7 +15% y/y. Expected but positive: +$CMI $ALSN $PCAR',pos,0.9198,0.0802,2014-04-04
451834653717307392,2014-04-03 21:32:30,1,"b""Been a long time since I've seen $K up 6% in a day.""",neg,0.3174,0.6826,2014-04-04
451816535632654336,2014-04-03 20:20:31,3,b'RT @TheStalwart: The ISM services employment index chart that everyone is talking about http://t.co/n2zRGytu2G',neg,0.0535,0.9465,2014-04-04
451815080502784000,2014-04-03 20:14:44,0,b'@davidmoble We own/like for the restructuring and Lafley back as CEO.  After next Q it has easy y/y comps as well.',pos,0.6298,0.3702,2014-04-04
451814874889605120,2014-04-03 20:13:55,0,"b""@is_matrix thx - we're restricted on the three - but will pick slowly next week when we are cleared.""",neg,0.1127,0.8873,2014-04-04
451814657767272449,2014-04-03 20:13:03,0,"b""@RedSquare27 we're restricted but today was tempting.  we'll pick at it when we are cleared down here.""",neg,0.1463,0.8537,2014-04-04
451788358034157568,2014-04-03 18:28:33,0,b'@trinh_pham13 tired of high flyers.',neg,0.1833,0.8167,2014-04-04
451784172353634304,2014-04-03 18:11:55,0,b'@amishbychoice thank you',pos,0.508,0.492,2014-04-04
451764928521990144,2014-04-03 16:55:27,0,b'@OmahaHappyHrs many of the growthier tech names are down hard today.  nothing company specific.',neg,0.0126,0.9874,2014-04-04
451764068630925312,2014-04-03 16:52:01,0,b'@JGN74 no real news out today - but many peers down as well.  letting settle.',neg,0.445,0.555,2014-04-04
451763578128068608,2014-04-03 16:50:05,0,"b'@StealDealBroker took our gains in that one last month - but not really ""old"" with the transition to cloud.'",neg,0.0156,0.9844,2014-04-04
451763265656606720,2014-04-03 16:48:50,0,"b""@NooniPants oh ok - and that's exactly what I said.""",pos,0.6717,0.3283,2014-04-04
451761635158654976,2014-04-03 16:42:21,0,b'@NooniPants not revenue growth accelerating.',neg,0.4352,0.5648,2014-04-04
451761479067660288,2014-04-03 16:41:44,0,b'@ranlando 70-75%',pos,0.5374,0.4626,2014-04-04
451722035149164545,2014-04-03 14:05:00,3,b'My latest blog at $TST:  $PCP - Ready to take off?\nhttp://t.co/EkAbN5GPvc',neg,0.0688,0.9312,2014-04-04
451698980402237441,2014-04-03 12:33:23,1,b'Macquarie u/g $FCX to outperform.  This group has certainly caught a bid lately.',pos,0.9749,0.0251,2014-04-04
451647676946612224,2014-04-03 09:09:32,0,b'@indybillybenz thank you.',pos,0.508,0.492,2014-04-04
451520371938701312,2014-04-03 00:43:40,6,b'Small China stimulus step in right direction http://t.co/ZiMJReVcjT',pos,0.942,0.058,2014-04-03
451519346817654784,2014-04-03 00:39:35,0,b'@indybillybenz indeed - the regional that he made super regional and sold higher.',pos,0.9933,0.0067,2014-04-03
451473605197828096,2014-04-02 21:37:50,0,b'@KSmith12489664 Not sure tmrw is the buy day. But GOOGL vs GOOG.  A vs C.',neg,0.0751,0.9249,2014-04-03
451473271348023296,2014-04-02 21:36:30,0,b'@indybillybenz a very long time ago yes.',pos,0.8686,0.1314,2014-04-03
451470083357814784,2014-04-02 21:23:50,11,b'Bank of America Stock Has Lots More Upside http://t.co/xouqQrkqD6',pos,0.645,0.355,2014-04-03
451462584110440449,2014-04-02 20:54:02,0,b'@musicandwork @IamTay Have been constructive on $KO at these levels -  think CEO w/contin to focus on Non Carb areas.',pos,0.5579,0.4421,2014-04-03
451432336157335552,2014-04-02 18:53:50,1,b'Go Rocco! RT @jimcramer: Enjoying  @Rocco_TheStreet on $P--love this stuff!!!',pos,0.9468,0.0532,2014-04-03
451418098470772736,2014-04-02 17:57:16,0,b'@afuntanilla started a small position following the 9% drop.  comps prob not great next week but get easier thereafter.',neg,0.1504,0.8496,2014-04-03
451417888302583809,2014-04-02 17:56:26,0,b'@THEREALDUSTIN24 certainly',neg,0.4958,0.5042,2014-04-03
451274738384785408,2014-04-02 08:27:36,3,b'CSFB u/g $DOV to buy: high quality industrial w/2nd highest margins &amp; organic growth in group @ fave val. With M&amp;A= dbl digit eps. Target 93',pos,0.9902,0.0098,2014-04-03
451273744355713024,2014-04-02 08:23:39,1,"b'BAC/ML likes $HES for 3 reasons: asset sales/buybacks, fave tax structure, operations improving. Target $115.'",pos,0.6479,0.3521,2014-04-03
451272386521075712,2014-04-02 08:18:15,0,b'@cirrusdriver @davebudge we need to get a life!',neg,0.4804,0.5196,2014-04-03
451271994450137088,2014-04-02 08:16:42,0,b'@spydertrade not involved in that one.',neg,0.0202,0.9798,2014-04-03
451146260775723008,2014-04-01 23:57:05,0,b'@cirrusdriver as absurd as these recs are the leverage really is in the parts:  $LEA $DLPH $BWA... so many to choose from...',pos,0.9927,0.0073,2014-04-02
451144512384294912,2014-04-01 23:50:08,0,b'@amishbychoice you know a lot...',pos,0.5433,0.4567,2014-04-02
451144370025410560,2014-04-01 23:49:34,0,b'@cirrusdriver I know we always try give our past - but this one would have been cut from the morning call...',neg,0.2314,0.7686,2014-04-02
451138375245123584,2014-04-01 23:25:45,2,"b""Nomura initiates $F and $GM as neutral.  That's helpful.  16 mil SAAR in NA will lead to btr op leverage - more than expected, imo.""",pos,0.623,0.377,2014-04-02
451136763822866432,2014-04-01 23:19:20,0,b'@CraigScott31 have been $DFS fan - check out my blog. http://t.co/1vBLzlnQij',neg,0.3296,0.6704,2014-04-02
451095652752424960,2014-04-01 20:35:59,0,b'@Stockmarket_Kid easier to own the parts right now:  $BWA $LEA $DLPH.  but we own/holding $GM.',pos,0.9752,0.0248,2014-04-02
451095510829760512,2014-04-01 20:35:25,0,b'@colnago717 so you know what to do:  buy the parts guys who have exposure to all of these... snap back in spring:  $LEA $DLPH $BWA $MGA $TEN',neg,0.0862,0.9138,2014-04-02
451092649748226048,2014-04-01 20:24:03,0,b'@colnago717 $TM had strong share in March sales - 14.1%',pos,0.8852,0.1148,2014-04-02
451076274644328448,2014-04-01 19:18:59,0,b'@amishbychoice was very strong - need to get thru the testimony.',pos,0.7805,0.2195,2014-04-02
451058943419502592,2014-04-01 18:10:07,0,b'@CraigScott31 @CNBCFastMoney @petenajarian we agree!',neg,0.2308,0.7692,2014-04-02
451034225652039680,2014-04-01 16:31:53,2,"b'RT @ESPNStatsInfo: With Tiger not at @The_Masters this year, 23 majors now will have been played since he last won a major (2008 U.S. Open).'",pos,0.5458,0.4542,2014-04-02
451034192760287232,2014-04-01 16:31:46,0,b'@MariaAurigema think it will be part of the snap back spring theme I am expecting.',neg,0.019,0.981,2014-04-02
451032822049144832,2014-04-01 16:26:19,0,b'@Stockmarket_Kid have liked $EMN for a  while.  sorta reminds me of $DD and $DOW in terms of restructuring possibilities.',pos,0.9913,0.0087,2014-04-02
450982105158545408,2014-04-01 13:04:47,0,"b""@joe_nymex I don't disagree!""",neg,0.0371,0.9629,2014-04-02
450964758372818944,2014-04-01 11:55:51,0,b'RT @mystercrab: \xe2\x80\x9c@WSJbusiness: Growth Is Picking Up In U.S. Office Market http://t.co/TzpxFYWTfk\xe2\x80\x9d Stephanie_Link',neg,0.2796,0.7204,2014-04-02
450960566824501248,2014-04-01 11:39:12,0,b'@JWUFL dunno but I still like them for  2014.',neg,0.2921,0.7079,2014-04-02
450957671202824192,2014-04-01 11:27:41,4,"b'BMO follows the pos commentary on trucks today - raises targets on $CMI to 160, $WBC to 117, $PCAR to 70.'",pos,0.8666,0.1334,2014-04-02
450955856948256768,2014-04-01 11:20:29,10,"b'HVAC Feb distributor sales +8.8% vs 5.4% in Jan. Easy March comps, lean inventories, btr demand = acceleration expected.+$IR $JCI $EMR $LII.'",pos,0.9778,0.0222,2014-04-02
450816439457689600,2014-04-01 02:06:29,0,b'@aztecs99 and typically lower vs govt survey.',neg,0.4002,0.5998,2014-04-01
450810875415650304,2014-04-01 01:44:23,0,b'@echochamp @cirrusdriver I have socks to be organized!',neg,0.343,0.657,2014-04-01
450810535689617408,2014-04-01 01:43:02,0,b'@joe_nymex all on DVR for me tmrw am.',neg,0.2824,0.7176,2014-04-01
450803876921634816,2014-04-01 01:16:34,1,b'China PMI better than whispers http://t.co/yHABZJ8KPA',pos,0.5085,0.4915,2014-04-01
450800882507341824,2014-04-01 01:04:40,0,b'@aztecs99 @DougKass @jimcramer better than whispers of closer to 45.',neg,0.1421,0.8579,2014-04-01
450798061691092992,2014-04-01 00:53:27,0,"b""@cirrusdriver think i'll skip.""",neg,0.2372,0.7628,2014-04-01
450774607604506624,2014-03-31 23:20:16,0,b'@joe_nymex btw - thank you!',pos,0.508,0.492,2014-04-01
450774525245149184,2014-03-31 23:19:56,0,"b""@joe_nymex and the SPX Oscillator and other indicators are certainly overbought.  don't blame you.  I'm looking for some opps...""",neg,0.042,0.958,2014-04-01
450721911820263424,2014-03-31 19:50:52,0,b'@fsops no we only allowed to do stocks in the trust.',neg,0.0318,0.9682,2014-04-01
450667992096198656,2014-03-31 16:16:36,1,b'@trader_greg thanks! w/b interesting to see the China PMI tonight and how the mkt reacts to a horrible number...',pos,0.7629,0.2371,2014-04-01
450628592754765824,2014-03-31 13:40:03,1,"b""@bensilbs oh please.  I'm talking about investing and the stock price.  which cable company do you know that has any customer service.""",neg,0.0064,0.9936,2014-04-01
450606539426914304,2014-03-31 12:12:25,5,b'$CMCSA considers a new $2.5 bil buyback.  Great mgmt that gets it.  http://t.co/J8yOwmFHPP',pos,0.9982,0.0018,2014-04-01
450605400283705345,2014-03-31 12:07:53,4,b'ML Top 10  stocks for 2Q:  $AIG $D $GBX $GLW $HCA $MGM $RHI $PCLN - longs.  $ABAX $TGT - shorts.',pos,0.7361,0.2639,2014-04-01
450564785961070592,2014-03-31 09:26:30,0,b'ECB hopes help stocks end Q1 on a high http://t.co/PkmomwAfqk',neg,0.2812,0.7188,2014-04-01
450564596777377793,2014-03-31 09:25:45,1,"b""@trader_greg Nothing over the wknd but following Li's comments Friday the expectations are still for something soon.""",neg,0.2524,0.7476,2014-04-01
450418327870267392,2014-03-30 23:44:32,3,"b'""I\'m out"" of pool - Michigan State v UConn. Congrats Kevin Ollie and the gang - great game. Of course also happy for LT fave Jim Calhoun.'",pos,0.9995,0.0005,2014-03-31
450416897205739520,2014-03-30 23:38:51,3,"b'RT @mnkahn: @systemstrader95 ""The most bullish thing a (market) can do is get overbought and stay that way."" - Alan Shaw, CMT'",neg,0.2796,0.7204,2014-03-31
450416704188071936,2014-03-30 23:38:05,0,b'@JWUFL Have a bunch in AAP we like.  But I just took off $WFT in my FMHT playbook playoffs Friday.',neg,0.042,0.958,2014-03-31
450416300461162496,2014-03-30 23:36:29,3,"b'ML big global bank capital laggards:  Japanese banks.  Yes, Chinese banks are not too far behind.'",pos,0.5107,0.4893,2014-03-31
450415919488307202,2014-03-30 23:34:58,5,"b'ML bank payout CCAR leaders clearly"" regionals - in order :$KEY $WFC $HBAN $FITB $CMA $USB. Multi global leader ""by far"" $JPM.'",pos,0.6706,0.3294,2014-03-31
449973698142162945,2014-03-29 18:17:44,0,b'@colnago717 not as of now...',neg,0.1739,0.8261,2014-03-30
449947994977497088,2014-03-29 16:35:36,0,b'@RavensTide Yep - thx.  Editors fixing.  $82.',pos,0.5374,0.4626,2014-03-30
449647822183608320,2014-03-28 20:42:49,0,"b""@ScottStuk not from me - don't even know what it is.""",neg,0.0069,0.9931,2014-03-29
449647652414980097,2014-03-28 20:42:09,0,b'@TGackIsDutch nope - still like it.  we are long term.',neg,0.4265,0.5735,2014-03-29
449622533948833792,2014-03-28 19:02:20,5,b'We will miss you @larry_kudlow! Thanks for providing great content and teaching all of us throughout the years.',pos,0.9997,0.0003,2014-03-29
449606107653488640,2014-03-28 17:57:04,0,b'@JDR1024 have bought it back all week. plus several other positions! busy week.',neg,0.1538,0.8462,2014-03-29
449606006285533185,2014-03-28 17:56:39,0,"b""@RavensTide believe $DFS isn't as owned/loved by the HF community.  +""",pos,0.55,0.45,2014-03-29
449605787439349760,2014-03-28 17:55:47,0,"b""@colnago717 Heck no! We'd never be allowed to do anything at that rate!""",neg,0.0052,0.9948,2014-03-29
449605684796342272,2014-03-28 17:55:23,3,b'Nasdaq has underperformed SPX &amp; DJIA by 3.5% since March 4th.  DJIA top performers during this time:  $T $UNH $JPM $JNJ $INTC.  Old school.',pos,0.8736,0.1264,2014-03-29
449581083659870208,2014-03-28 16:17:37,0,b'@voidoid34 $BWA is the leader with superior technology and customer base.',pos,0.6088,0.3912,2014-03-29
449539915483983872,2014-03-28 13:34:02,0,"b""@musicandwork when JC speaks on a stock we can't trade it for 3 days.""",neg,0.051,0.949,2014-03-29
449528857587355648,2014-03-28 12:50:06,0,"b'@JWUFL geeze  - all so good for LT.  $AAPL has new products coming so works higher, $GOOG &amp; $FB buying for future growth.'",neg,0.413,0.587,2014-03-29
449525507047325696,2014-03-28 12:36:47,1,b'@DougKass @herbgreenberg @jimcramer and why I always remain humble -- win or lose...',neg,0.3232,0.6768,2014-03-29
